age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
56,services,654,no,no,cellular,sep,1,-1,unknown,yes
49,management,3371,no,no,cellular,nov,2,-1,unknown,yes
49,management,64,no,no,unknown,jun,1,-1,unknown,yes
34,technician,1313,no,no,cellular,apr,4,-1,unknown,no
40,entrepreneur,6403,no,no,cellular,sep,2,-1,unknown,yes
27,student,132,no,no,cellular,jul,1,-1,unknown,yes
36,management,1027,yes,no,cellular,jun,1,-1,unknown,no
31,technician,373,no,no,cellular,aug,5,-1,unknown,no
33,management,280,no,yes,cellular,nov,1,-1,unknown,no
59,retired,178,yes,no,telephone,jul,2,-1,unknown,no
22,services,344,yes,no,cellular,may,1,-1,unknown,yes
38,blue-collar,0,yes,no,cellular,may,2,-1,unknown,yes
34,blue-collar,1759,no,yes,cellular,jul,1,-1,unknown,yes
37,management,3723,no,no,cellular,may,1,-1,unknown,yes
50,management,-151,yes,no,cellular,nov,2,-1,unknown,no
38,entrepreneur,170,yes,no,cellular,may,1,-1,unknown,yes
35,technician,670,no,no,cellular,oct,2,-1,unknown,yes
51,blue-collar,4787,yes,no,cellular,apr,1,-1,unknown,yes
57,technician,29207,yes,no,telephone,nov,2,-1,unknown,no
31,management,-201,yes,no,cellular,aug,4,-1,unknown,no
32,admin.,200,no,no,cellular,sep,1,29,failure,yes
48,entrepreneur,318,yes,no,cellular,feb,4,-1,unknown,yes
58,self-employed,9994,no,no,cellular,jul,1,-1,unknown,no
39,services,471,yes,no,unknown,may,2,-1,unknown,no
36,admin.,437,yes,no,cellular,may,2,344,success,yes
54,unemployed,582,yes,no,cellular,may,5,372,failure,yes
30,management,222,yes,no,cellular,aug,4,-1,unknown,no
34,management,1058,yes,no,unknown,may,2,-1,unknown,yes
32,management,506,no,no,cellular,mar,2,-1,unknown,yes
51,entrepreneur,-799,no,yes,cellular,jul,3,-1,unknown,yes
36,blue-collar,3463,yes,no,telephone,nov,4,-1,unknown,no
45,admin.,256,no,no,cellular,nov,2,-1,unknown,no
30,technician,0,yes,no,cellular,jul,1,424,success,yes
26,management,362,no,no,cellular,sep,1,104,success,yes
50,blue-collar,15,yes,no,cellular,may,2,350,failure,no
34,management,16,yes,no,telephone,sep,1,119,other,yes
23,services,279,yes,no,cellular,may,1,370,failure,yes
38,admin.,4023,no,no,unknown,jun,2,-1,unknown,no
31,technician,26,no,yes,cellular,nov,1,127,other,yes
42,blue-collar,1673,yes,no,cellular,apr,3,-1,unknown,yes
80,retired,235,no,no,cellular,mar,1,223,other,yes
34,blue-collar,15841,yes,no,cellular,apr,5,-1,unknown,no
66,housemaid,1230,no,no,cellular,dec,3,-1,unknown,yes
63,management,2785,no,no,cellular,aug,2,392,success,yes
31,blue-collar,1205,yes,no,cellular,apr,1,328,other,no
32,admin.,-273,yes,no,cellular,may,1,-1,unknown,no
54,retired,3538,no,no,cellular,may,1,-1,unknown,yes
33,blue-collar,89,yes,no,cellular,jul,2,-1,unknown,yes
46,admin.,306,yes,no,cellular,may,5,-1,unknown,no
52,self-employed,2289,yes,yes,cellular,nov,1,-1,unknown,no
28,management,320,yes,no,cellular,apr,1,-1,unknown,no
51,management,1573,no,no,cellular,aug,18,-1,unknown,no
45,blue-collar,87,yes,no,cellular,may,1,360,failure,no
61,retired,5267,no,no,cellular,feb,3,-1,unknown,yes
31,services,222,yes,no,cellular,may,2,-1,unknown,no
48,technician,83,no,yes,cellular,aug,6,-1,unknown,no
49,technician,523,yes,no,cellular,jun,1,60,failure,yes
35,blue-collar,1160,no,yes,telephone,nov,1,-1,unknown,no
34,technician,559,no,no,cellular,aug,2,-1,unknown,no
32,management,6138,no,no,cellular,jul,2,90,failure,yes
72,admin.,2321,no,no,cellular,sep,2,64,failure,yes
61,management,544,no,no,cellular,dec,3,200,success,yes
53,management,5261,no,yes,cellular,jul,3,-1,unknown,no
54,management,1114,yes,no,cellular,nov,2,175,other,no
52,blue-collar,5828,yes,no,telephone,may,2,-1,unknown,no
39,blue-collar,29,yes,no,unknown,may,2,-1,unknown,no
46,technician,3434,no,yes,cellular,jun,2,101,success,yes
26,management,1177,no,no,cellular,oct,1,-1,unknown,no
26,blue-collar,-29,yes,no,cellular,jul,4,-1,unknown,yes
61,retired,1257,no,no,cellular,feb,1,-1,unknown,yes
32,blue-collar,225,yes,no,cellular,apr,1,150,failure,yes
47,management,4567,no,no,telephone,jul,4,-1,unknown,no
26,student,13107,yes,no,cellular,may,2,-1,unknown,no
53,services,2925,yes,no,unknown,may,4,-1,unknown,no
35,entrepreneur,2971,no,no,cellular,may,4,164,failure,yes
37,management,203,no,no,cellular,oct,1,90,success,yes
57,retired,9367,no,no,cellular,may,4,92,success,yes
59,retired,3444,no,no,cellular,feb,2,-1,unknown,yes
42,technician,1189,no,no,unknown,jun,3,-1,unknown,no
37,services,1970,yes,no,telephone,nov,1,-1,unknown,yes
35,management,451,yes,no,cellular,apr,6,-1,unknown,no
31,admin.,355,yes,no,cellular,may,1,-1,unknown,yes
51,unemployed,234,no,no,cellular,aug,1,-1,unknown,yes
38,admin.,1839,no,no,unknown,may,2,-1,unknown,no
44,blue-collar,284,no,no,cellular,feb,4,187,other,no
49,blue-collar,-454,yes,no,cellular,may,1,-1,unknown,yes
36,unemployed,154,no,no,cellular,aug,7,-1,unknown,yes
30,technician,175,no,no,cellular,aug,4,-1,unknown,no
55,management,19,yes,no,unknown,may,3,-1,unknown,no
68,retired,2812,no,no,cellular,feb,2,181,failure,yes
28,admin.,330,no,no,cellular,dec,1,188,other,yes
36,blue-collar,49,yes,no,cellular,may,2,365,other,no
35,management,43,yes,no,cellular,apr,1,-1,unknown,yes
40,blue-collar,1844,yes,no,cellular,may,1,-1,unknown,no
37,entrepreneur,189,no,no,cellular,jun,2,-1,unknown,yes
47,technician,-9,no,no,cellular,aug,2,-1,unknown,no
33,unemployed,4874,no,no,telephone,feb,2,-1,unknown,no
52,entrepreneur,3469,yes,no,cellular,nov,1,-1,unknown,yes
41,housemaid,879,no,no,unknown,jun,2,-1,unknown,yes
22,student,423,no,no,cellular,jul,1,179,success,yes
35,technician,294,yes,no,cellular,jun,6,98,success,no
56,services,616,no,no,unknown,jun,1,-1,unknown,no
55,blue-collar,49,yes,no,cellular,jul,4,-1,unknown,yes
36,entrepreneur,2971,no,no,cellular,nov,1,97,failure,yes
75,retired,6027,no,no,cellular,nov,2,94,failure,yes
36,management,4,no,yes,cellular,jul,6,-1,unknown,no
39,technician,291,yes,no,cellular,may,2,-1,unknown,yes
30,management,-250,yes,no,unknown,jun,6,-1,unknown,no
34,technician,4367,no,no,cellular,aug,2,-1,unknown,no
44,technician,2033,no,no,cellular,sep,1,99,failure,yes
39,management,691,yes,yes,cellular,apr,1,255,failure,no
53,technician,751,yes,no,unknown,may,4,-1,unknown,no
53,blue-collar,0,yes,no,cellular,may,2,-1,unknown,no
78,retired,4807,no,no,telephone,oct,4,-1,unknown,yes
35,technician,1001,no,yes,cellular,jul,2,-1,unknown,no
45,blue-collar,1558,yes,no,cellular,may,1,-1,unknown,no
28,admin.,136,no,no,cellular,jun,1,-1,unknown,yes
45,admin.,0,no,yes,telephone,jul,3,-1,unknown,yes
58,management,4152,yes,no,telephone,nov,1,-1,unknown,yes
57,management,8897,yes,no,cellular,aug,2,-1,unknown,yes
34,student,1011,no,no,cellular,jun,1,-1,unknown,yes
40,admin.,189,yes,no,unknown,may,2,-1,unknown,no
43,technician,4389,no,no,cellular,apr,1,-1,unknown,yes
30,technician,778,yes,no,cellular,may,2,346,failure,no
77,retired,2123,no,no,telephone,feb,4,-1,unknown,no
32,technician,1097,yes,no,unknown,may,2,-1,unknown,no
27,blue-collar,-59,no,yes,cellular,jul,3,-1,unknown,no
33,management,55,no,no,cellular,apr,2,87,failure,yes
46,management,4693,no,yes,cellular,aug,1,394,failure,yes
43,blue-collar,2160,no,no,cellular,jun,1,-1,unknown,yes
45,management,237,yes,no,cellular,nov,1,-1,unknown,no
39,management,0,yes,no,cellular,may,1,-1,unknown,no
32,technician,720,no,no,cellular,aug,4,-1,unknown,no
32,blue-collar,897,yes,no,cellular,apr,3,322,failure,no
36,admin.,0,yes,yes,cellular,may,1,-1,unknown,no
30,admin.,4,no,no,unknown,jun,2,-1,unknown,no
46,admin.,596,yes,no,cellular,apr,3,-1,unknown,no
25,services,895,yes,no,unknown,jun,1,-1,unknown,no
29,management,7832,yes,no,unknown,may,2,-1,unknown,no
54,management,487,yes,no,unknown,may,4,-1,unknown,yes
37,blue-collar,152,yes,no,cellular,apr,2,-1,unknown,no
51,management,4917,no,no,cellular,apr,1,-1,unknown,yes
39,housemaid,1444,no,no,telephone,jul,8,-1,unknown,yes
28,blue-collar,-185,yes,yes,unknown,may,1,-1,unknown,no
36,management,1379,no,no,cellular,may,1,186,failure,yes
37,blue-collar,240,yes,no,cellular,may,1,370,other,no
48,blue-collar,7408,no,yes,cellular,feb,2,-1,unknown,no
33,management,131,yes,no,cellular,oct,3,427,failure,yes
56,management,230,no,no,unknown,may,4,-1,unknown,no
31,admin.,3,yes,no,cellular,jul,12,-1,unknown,no
38,management,1199,no,no,cellular,aug,1,-1,unknown,yes
30,services,-366,yes,no,cellular,jul,1,-1,unknown,yes
55,unemployed,274,no,no,cellular,feb,5,-1,unknown,no
52,self-employed,1291,yes,no,cellular,nov,1,169,failure,no
57,technician,-1,no,no,unknown,may,2,-1,unknown,yes
51,technician,0,yes,no,unknown,may,2,-1,unknown,no
42,management,-700,yes,no,unknown,may,1,-1,unknown,no
31,student,307,no,no,cellular,nov,2,-1,unknown,no
31,housemaid,26965,no,no,cellular,apr,2,-1,unknown,yes
36,management,9324,yes,no,cellular,mar,8,-1,unknown,no
41,technician,188,no,yes,telephone,jul,25,-1,unknown,no
48,services,2850,yes,no,cellular,aug,3,-1,unknown,no
60,admin.,12980,no,no,cellular,mar,1,-1,unknown,yes
32,technician,-300,no,no,cellular,aug,9,-1,unknown,no
34,management,9827,yes,no,cellular,aug,4,-1,unknown,yes
47,management,274,no,yes,cellular,feb,2,-1,unknown,no
28,self-employed,5215,no,no,cellular,jun,1,-1,unknown,no
46,technician,841,yes,no,unknown,may,1,-1,unknown,no
47,admin.,2601,no,no,cellular,sep,1,-1,unknown,yes
26,admin.,1417,yes,no,unknown,jun,3,-1,unknown,no
40,blue-collar,236,yes,no,unknown,may,2,-1,unknown,no
72,retired,2,no,no,cellular,aug,2,-1,unknown,yes
31,self-employed,2666,no,no,telephone,jul,2,148,other,yes
24,blue-collar,272,no,no,cellular,nov,2,94,success,yes
24,admin.,-61,no,no,cellular,mar,4,-1,unknown,yes
70,retired,482,no,no,telephone,jul,1,181,success,yes
30,technician,4,yes,no,cellular,may,5,-1,unknown,no
41,technician,-15,yes,no,cellular,may,1,-1,unknown,no
41,technician,0,no,no,cellular,jan,2,156,other,no
32,blue-collar,634,no,no,cellular,jan,1,-1,unknown,yes
62,blue-collar,272,no,no,cellular,nov,1,92,success,yes
53,self-employed,290,no,yes,cellular,jul,3,-1,unknown,no
39,technician,18508,no,no,cellular,nov,4,-1,unknown,yes
31,management,22867,yes,no,unknown,may,2,-1,unknown,no
33,services,881,yes,no,unknown,may,5,-1,unknown,no
33,services,187,yes,no,cellular,apr,3,326,failure,no
34,services,295,yes,yes,cellular,jul,1,-1,unknown,no
26,management,243,no,no,cellular,may,1,-1,unknown,yes
25,blue-collar,543,yes,no,cellular,may,1,-1,unknown,no
54,management,2819,no,no,cellular,aug,3,-1,unknown,no
44,blue-collar,2885,yes,no,unknown,may,3,-1,unknown,no
42,management,266,no,yes,cellular,jan,1,-1,unknown,no
34,management,1007,yes,no,cellular,jul,2,-1,unknown,no
56,admin.,1693,no,no,cellular,oct,4,442,failure,yes
58,technician,0,yes,no,cellular,jul,1,-1,unknown,no
54,retired,1371,no,no,telephone,jul,2,-1,unknown,yes
31,management,3,yes,yes,cellular,feb,1,-1,unknown,yes
54,admin.,184,no,no,unknown,may,2,-1,unknown,yes
50,housemaid,388,no,no,cellular,sep,2,99,failure,yes
38,services,0,no,no,cellular,jul,3,-1,unknown,no
38,management,76,yes,no,cellular,apr,2,287,failure,no
57,self-employed,11494,no,no,cellular,nov,1,-1,unknown,no
60,housemaid,1163,no,no,cellular,apr,8,-1,unknown,yes
44,blue-collar,36,yes,no,unknown,may,1,-1,unknown,no
53,admin.,53,yes,no,cellular,may,1,-1,unknown,yes
39,technician,681,yes,no,unknown,jun,1,-1,unknown,no
29,blue-collar,0,yes,no,cellular,may,6,-1,unknown,no
30,management,1299,no,no,cellular,aug,2,-1,unknown,no
52,management,576,no,no,cellular,aug,3,-1,unknown,yes
28,blue-collar,-46,yes,no,cellular,mar,1,89,failure,yes
31,blue-collar,64,yes,no,cellular,jul,3,-1,unknown,no
45,blue-collar,96,yes,no,cellular,apr,3,256,failure,yes
48,technician,10655,no,no,telephone,jul,3,-1,unknown,no
47,blue-collar,3630,yes,no,unknown,may,4,-1,unknown,no
35,management,397,yes,no,cellular,apr,1,-1,unknown,yes
27,blue-collar,-27,no,no,unknown,jun,2,-1,unknown,yes
34,services,-30,no,no,cellular,jul,3,-1,unknown,yes
25,technician,839,yes,no,cellular,may,3,-1,unknown,yes
37,services,393,yes,yes,cellular,may,1,357,failure,no
42,blue-collar,1297,yes,no,cellular,apr,2,-1,unknown,no
43,technician,4056,no,no,cellular,may,6,89,failure,no
26,services,633,yes,no,unknown,may,2,-1,unknown,no
80,retired,997,no,no,cellular,jan,1,91,success,yes
35,management,53,yes,no,cellular,nov,1,-1,unknown,no
43,admin.,59,yes,no,cellular,jul,3,-1,unknown,no
37,blue-collar,1322,yes,no,cellular,nov,8,185,other,no
42,unemployed,1289,no,no,cellular,jul,4,415,failure,yes
34,services,2918,no,yes,cellular,jun,1,196,success,yes
41,self-employed,-94,yes,no,cellular,feb,1,203,failure,yes
40,unemployed,1908,yes,no,cellular,feb,2,-1,unknown,yes
38,management,155,yes,no,unknown,jun,26,-1,unknown,no
69,retired,2473,no,no,cellular,jul,3,-1,unknown,yes
43,technician,1195,yes,no,unknown,may,9,-1,unknown,no
42,management,283,yes,no,cellular,jul,1,-1,unknown,yes
49,technician,1091,no,no,telephone,jul,2,-1,unknown,no
37,management,3141,no,no,cellular,may,2,-1,unknown,yes
40,technician,103,yes,no,unknown,may,2,-1,unknown,no
51,management,3463,no,yes,cellular,jul,2,166,other,yes
26,technician,4130,no,no,cellular,jan,2,-1,unknown,no
44,admin.,397,yes,yes,cellular,feb,1,257,other,yes
32,management,128,yes,no,cellular,jul,3,-1,unknown,no
33,technician,177,yes,no,unknown,may,1,-1,unknown,no
28,admin.,1104,yes,no,cellular,jul,7,-1,unknown,no
42,admin.,329,no,no,cellular,aug,3,-1,unknown,no
36,management,925,no,no,cellular,dec,3,189,success,yes
61,retired,3140,yes,yes,cellular,aug,4,98,unknown,yes
31,technician,11,no,no,cellular,aug,2,-1,unknown,no
46,admin.,1252,yes,yes,cellular,nov,1,-1,unknown,no
23,admin.,299,yes,no,unknown,jun,1,-1,unknown,no
29,student,1779,no,no,cellular,jun,1,-1,unknown,yes
37,blue-collar,194,yes,no,unknown,may,7,-1,unknown,no
53,admin.,223,yes,yes,cellular,jul,1,-1,unknown,no
47,admin.,3070,no,no,cellular,aug,4,-1,unknown,yes
42,management,2665,yes,no,cellular,jun,2,126,failure,yes
46,management,802,yes,no,telephone,jul,1,-1,unknown,no
81,retired,9224,no,no,telephone,nov,2,-1,unknown,no
40,technician,2266,no,no,cellular,may,3,89,other,yes
47,technician,2836,no,yes,cellular,aug,2,-1,unknown,no
30,admin.,28,no,no,unknown,aug,1,-1,unknown,no
50,entrepreneur,78,no,no,telephone,jun,1,-1,unknown,no
40,blue-collar,34,yes,no,cellular,may,2,344,failure,no
60,retired,381,yes,no,cellular,apr,2,344,failure,no
31,blue-collar,1406,yes,yes,cellular,apr,2,-1,unknown,yes
60,retired,8121,yes,yes,cellular,aug,7,-1,unknown,no
48,entrepreneur,104,yes,yes,cellular,nov,1,-1,unknown,no
59,housemaid,454,no,no,cellular,aug,1,-1,unknown,no
32,technician,4654,yes,yes,cellular,nov,1,128,failure,yes
56,blue-collar,2442,no,yes,cellular,aug,7,-1,unknown,no
26,student,39,no,no,cellular,may,3,-1,unknown,yes
66,retired,780,no,no,cellular,feb,4,-1,unknown,no
34,management,879,yes,no,cellular,apr,1,344,failure,yes
27,student,3733,yes,no,telephone,feb,6,-1,unknown,yes
30,technician,930,no,no,cellular,jul,1,-1,unknown,yes
40,services,49,no,yes,cellular,jul,1,-1,unknown,no
26,self-employed,492,yes,yes,cellular,may,4,-1,unknown,no
49,services,1830,yes,no,cellular,feb,1,-1,unknown,yes
60,technician,824,yes,no,cellular,aug,1,181,success,yes
32,technician,1855,no,no,cellular,sep,2,134,other,yes
60,admin.,3735,no,no,cellular,sep,1,184,success,yes
55,management,559,no,no,cellular,jan,2,-1,unknown,no
39,technician,4101,yes,no,cellular,feb,2,264,other,yes
48,admin.,1060,yes,no,cellular,apr,2,318,failure,no
46,entrepreneur,1920,no,no,cellular,aug,6,-1,unknown,yes
31,blue-collar,-190,yes,yes,cellular,may,3,-1,unknown,no
25,blue-collar,-191,yes,no,unknown,jun,7,-1,unknown,yes
57,retired,0,yes,no,cellular,may,1,363,failure,no
30,management,502,no,yes,cellular,jul,1,-1,unknown,yes
30,technician,526,yes,yes,unknown,jun,3,-1,unknown,yes
43,entrepreneur,13342,yes,no,cellular,nov,1,-1,unknown,no
25,blue-collar,-289,yes,no,telephone,may,2,-1,unknown,no
32,blue-collar,180,yes,no,cellular,may,1,-1,unknown,no
32,blue-collar,15341,no,no,unknown,may,3,-1,unknown,no
39,admin.,83,yes,no,cellular,jul,6,-1,unknown,no
37,blue-collar,217,no,no,cellular,sep,2,-1,unknown,yes
53,technician,8417,yes,no,unknown,may,1,-1,unknown,no
27,admin.,1595,no,no,cellular,dec,2,197,success,yes
40,management,395,yes,no,cellular,apr,4,-1,unknown,yes
27,student,119,yes,no,cellular,jul,2,-1,unknown,yes
45,blue-collar,28,no,yes,cellular,feb,1,222,other,no
36,management,649,no,no,cellular,jul,2,91,failure,no
75,retired,3771,no,no,telephone,apr,1,181,success,yes
30,admin.,186,yes,no,cellular,may,1,-1,unknown,no
44,admin.,163,yes,no,cellular,jul,2,-1,unknown,yes
43,self-employed,3173,no,no,unknown,may,1,-1,unknown,yes
63,blue-collar,641,no,no,cellular,may,2,-1,unknown,yes
51,management,-461,yes,no,unknown,may,2,-1,unknown,no
59,unemployed,1047,no,no,cellular,feb,3,-1,unknown,yes
66,retired,203,no,no,cellular,jan,1,195,success,yes
38,technician,11,no,no,unknown,jun,3,-1,unknown,no
40,management,917,yes,no,unknown,may,1,-1,unknown,no
49,technician,1071,no,no,cellular,sep,1,91,success,yes
29,blue-collar,258,yes,no,unknown,may,1,-1,unknown,no
34,self-employed,1972,yes,no,cellular,jul,2,-1,unknown,no
32,blue-collar,476,yes,no,cellular,jul,9,-1,unknown,yes
40,technician,2266,no,no,cellular,oct,1,147,failure,yes
31,management,216,no,no,cellular,jul,1,-1,unknown,no
42,management,199,yes,no,cellular,jul,1,-1,unknown,no
31,unemployed,-825,yes,no,unknown,may,2,-1,unknown,no
59,services,1,yes,no,cellular,jan,1,253,other,yes
31,self-employed,1815,no,no,telephone,feb,1,-1,unknown,yes
20,blue-collar,76,yes,no,cellular,may,2,-1,unknown,yes
41,admin.,124,yes,no,cellular,may,3,-1,unknown,no
59,retired,1033,no,no,unknown,jun,1,-1,unknown,yes
36,management,535,no,no,cellular,apr,2,-1,unknown,yes
45,management,321,yes,no,cellular,jul,4,-1,unknown,no
30,management,1384,yes,no,telephone,aug,2,-1,unknown,no
65,retired,343,no,no,telephone,feb,2,-1,unknown,no
25,services,130,yes,no,cellular,jul,1,-1,unknown,no
29,unemployed,2424,no,no,cellular,feb,1,-1,unknown,no
34,blue-collar,1257,yes,no,unknown,may,7,-1,unknown,no
26,management,943,no,no,cellular,nov,1,195,success,yes
48,admin.,191,yes,no,cellular,feb,3,-1,unknown,no
35,management,4348,yes,no,cellular,apr,3,217,failure,no
54,admin.,976,yes,no,unknown,jun,3,-1,unknown,no
41,management,15,no,no,unknown,jun,5,-1,unknown,no
52,management,173,no,no,unknown,may,5,-1,unknown,no
32,admin.,620,no,no,cellular,apr,2,343,failure,no
34,admin.,142,yes,no,cellular,may,1,-1,unknown,yes
30,unemployed,302,no,no,cellular,feb,3,-1,unknown,yes
58,admin.,2160,yes,yes,cellular,may,1,-1,unknown,yes
40,blue-collar,0,yes,no,unknown,may,2,-1,unknown,no
43,management,1696,yes,no,cellular,aug,1,474,failure,yes
40,entrepreneur,2998,yes,no,cellular,jul,3,-1,unknown,yes
54,admin.,1872,no,no,cellular,feb,5,-1,unknown,yes
55,services,-40,yes,no,unknown,may,2,-1,unknown,no
47,blue-collar,820,no,no,cellular,oct,1,-1,unknown,yes
31,technician,268,no,no,unknown,may,2,-1,unknown,no
40,self-employed,1516,yes,yes,unknown,may,1,-1,unknown,no
37,technician,228,yes,no,cellular,aug,2,-1,unknown,no
30,blue-collar,35,yes,no,cellular,jul,2,-1,unknown,no
35,admin.,0,no,no,cellular,jul,11,-1,unknown,no
31,technician,304,no,no,cellular,feb,2,-1,unknown,no
54,retired,-152,yes,yes,unknown,may,11,-1,unknown,no
66,retired,1948,no,no,cellular,oct,2,269,failure,yes
34,admin.,88,yes,no,unknown,may,2,-1,unknown,no
36,technician,144,no,no,cellular,may,1,308,failure,no
39,blue-collar,62,yes,no,cellular,may,3,-1,unknown,yes
45,admin.,5346,yes,yes,unknown,oct,1,-1,unknown,yes
33,admin.,920,no,no,cellular,nov,1,95,failure,yes
53,technician,9001,no,no,cellular,apr,1,-1,unknown,yes
49,management,22520,no,no,cellular,nov,9,-1,unknown,yes
33,blue-collar,202,yes,no,cellular,apr,1,-1,unknown,no
25,blue-collar,292,yes,yes,cellular,may,2,-1,unknown,yes
35,technician,1855,yes,no,unknown,may,1,-1,unknown,no
30,management,-328,yes,no,unknown,may,5,-1,unknown,no
23,student,151,yes,no,unknown,may,1,-1,unknown,no
48,blue-collar,-314,yes,no,cellular,may,5,-1,unknown,no
52,technician,511,no,yes,cellular,aug,4,-1,unknown,no
29,admin.,464,no,no,cellular,nov,2,91,success,yes
40,blue-collar,1066,yes,no,unknown,may,1,-1,unknown,no
47,management,2793,yes,no,telephone,jul,4,-1,unknown,no
38,services,775,no,no,cellular,feb,3,182,success,yes
35,management,648,no,no,cellular,jul,2,-1,unknown,no
37,entrepreneur,7944,no,no,cellular,nov,1,-1,unknown,no
27,admin.,451,yes,no,cellular,jul,1,-1,unknown,yes
23,student,113,no,no,cellular,nov,1,-1,unknown,yes
41,technician,-274,yes,no,unknown,may,3,-1,unknown,no
59,housemaid,0,no,no,cellular,apr,1,332,other,no
40,admin.,220,yes,no,cellular,may,2,-1,unknown,no
